datetime,CN_BFT_Value
2015-12-31,0.0
2016-01-01,-0.0030000000000000027
2016-01-02,-0.0030000000000000027
2016-01-03,-0.0030000000000000027
2016-01-04,-0.06666743891420879
2016-01-05,-0.05931218599541532
2016-01-06,-0.04678147117050657
2016-01-07,-0.11018146153118302
2016-01-08,-0.08721611394726525
2016-01-09,-0.08721611394726525
2016-01-10,-0.08721611394726525
2016-01-11,-0.1333751739363206
2016-01-12,-0.13412862501174094
2016-01-13,-0.14435359895925226
2016-01-14,-0.12225224022721615
2016-01-15,-0.15231205772226386
2016-01-16,-0.15231205772226386
2016-01-17,-0.15231205772226386
2016-01-18,-0.14902688854216073
2016-01-19,-0.1179524391231277
2016-01-20,-0.14020742704598965
2016-01-21,-0.16099207698165208
2016-01-22,-0.152026216220707
2016-01-23,-0.152026216220707
2016-01-24,-0.152026216220707
2016-01-25,-0.14571671990056667
2016-01-26,-0.19061727856555455
2016-01-27,-0.18474920188544564
2016-01-28,-0.20373248367116825
2016-01-29,-0.17603150466197692
2016-01-30,-0.17603150466197692
2016-01-31,-0.17603150466197692
2016-02-01,-0.1791286738221135
2016-02-02,-0.15930133230341337
2016-02-03,-0.1582392800392871
2016-02-04,-0.1507512704545556
2016-02-05,-0.15831972577101583
2016-02-06,-0.15831972577101583
2016-02-07,-0.15831972577101583
2016-02-08,-0.15831972577101583
2016-02-09,-0.15831972577101583
2016-02-10,-0.15831972577101583
2016-02-11,-0.15831972577101583
2016-02-12,-0.15831972577101583
2016-02-13,-0.15831972577101583
2016-02-14,-0.15831972577101583
2016-02-15,-0.16241475807388372
2016-02-16,-0.1421413215280426
2016-02-17,-0.13874920871725827
2016-02-18,-0.14095735832717238
2016-02-19,-0.14318349849077727
2016-02-20,-0.14318349849077727
2016-02-21,-0.14318349849077727
2016-02-22,-0.12102274320633266
2016-02-23,-0.12291394031301794
2016-02-24,-0.11324341583148567
2016-02-25,-0.16357249242369143
2016-02-26,-0.15251148780949408
2016-02-27,-0.15251148780949408
2016-02-28,-0.15251148780949408
2016-02-29,-0.16692344003636095
2016-03-01,-0.15095324821819833
2016-03-02,-0.11290489970508921
2016-03-03,-0.11416788800444921
2016-03-04,-0.10210438663406018
2016-03-05,-0.10210438663406018
2016-03-06,-0.10210438663406018
2016-03-07,-0.10143585418843004
2016-03-08,-0.10576789887010174
2016-03-09,-0.11415952244233718
2016-03-10,-0.12534139639489106
2016-03-11,-0.12455418109331251
2016-03-12,-0.12455418109331251
2016-03-13,-0.12455418109331251
2016-03-14,-0.11026896577768142
2016-03-15,-0.09300174594536992
2016-03-16,-0.09620420016711284
2016-03-17,-0.08759231439654092
2016-03-18,-0.08311813528133283
2016-03-19,-0.08311813528133283
2016-03-20,-0.08311813528133283
2016-03-21,-0.06960513900659293
2016-03-22,-0.0738704661910895
2016-03-23,-0.07449019909284182
2016-03-24,-0.08002497483379711
2016-03-25,-0.07554552007920112
2016-03-26,-0.07554552007920112
2016-03-27,-0.07554552007920112
2016-03-28,-0.07751932935574057
2016-03-29,-0.08469283643416436
2016-03-30,-0.06526291207403712
2016-03-31,-0.0691112557449487
2016-04-01,-0.062288539684503874
2016-04-02,-0.062288539684503874
2016-04-03,-0.062288539684503874
2016-04-04,-0.062288539684503874
2016-04-05,-0.05059942018290986
2016-04-06,-0.05079747613902352
2016-04-07,-0.06406190245110965
2016-04-08,-0.07317869339043548
2016-04-09,-0.07317869339043548
2016-04-10,-0.07317869339043548
2016-04-11,-0.0611751889791472
2016-04-12,-0.06270261580568626
2016-04-13,-0.055202640806648606
2016-04-14,-0.05003810977222378
2016-04-15,-0.05211651724468436
2016-04-16,-0.05211651724468436
2016-04-17,-0.05211651724468436
2016-04-18,-0.0605205677063978
2016-04-19,-0.062480360400357204
2016-04-20,-0.08902541947956066
2016-04-21,-0.09207523797154693
2016-04-22,-0.07705749919415972
2016-04-23,-0.07705749919415972
2016-04-24,-0.07705749919415972
2016-04-25,-0.08220298869626907
2016-04-26,-0.07993839865070074
2016-04-27,-0.07913680975196369
2016-04-28,-0.07724825470444707
2016-04-29,-0.07237261253845018
2016-04-30,-0.07237261253845018
2016-05-01,-0.07237261253845018
2016-05-02,-0.07237261253845018
2016-05-03,-0.05088726321849213
2016-05-04,-0.05646514943255321
2016-05-05,-0.05429929969320302
2016-05-06,-0.08356968421705968
2016-05-07,-0.08356968421705968
2016-05-08,-0.08356968421705968
2016-05-09,-0.10283738081201499
2016-05-10,-0.09421417387340802
2016-05-11,-0.08552960780014707
2016-05-12,-0.08545562492374204
2016-05-13,-0.09039169456468643
2016-05-14,-0.09039169456468643
2016-05-15,-0.09039169456468643
2016-05-16,-0.0854304860691869
2016-05-17,-0.0898798745708389
2016-05-18,-0.1061018704480281
2016-05-19,-0.1066524372960681
2016-05-20,-0.10094159891013021
2016-05-21,-0.10094159891013021
2016-05-22,-0.10094159891013021
2016-05-23,-0.09284684637828522
2016-05-24,-0.10116072326735792
2016-05-25,-0.10436047637092516
2016-05-26,-0.10411502746029433
2016-05-27,-0.10503031849830502
2016-05-28,-0.10503031849830502
2016-05-29,-0.10503031849830502
2016-05-30,-0.10214058031720963
2016-05-31,-0.07121541450773239
2016-06-01,-0.07226771010879662
2016-06-02,-0.07424673957951144
2016-06-03,-0.061262549909376074
2016-06-04,-0.061262549909376074
2016-06-05,-0.061262549909376074
2016-06-06,-0.06182379198748911
2016-06-07,-0.0637289318559221
2016-06-08,-0.06081052099266859
2016-06-09,-0.06081052099266859
2016-06-10,-0.06081052099266859
2016-06-11,-0.06081052099266859
2016-06-12,-0.06081052099266859
2016-06-13,-0.0917260260819559
2016-06-14,-0.088355936578566
2016-06-15,-0.07424371372735683
2016-06-16,-0.08266710731220961
2016-06-17,-0.07762239044416741
2016-06-18,-0.07762239044416741
2016-06-19,-0.07762239044416741
2016-06-20,-0.07441380174223622
2016-06-21,-0.07824586085181928
2016-06-22,-0.06839948191937062
2016-06-23,-0.07049341969499245
2016-06-24,-0.07646616173578291
2016-06-25,-0.07646616173578291
2016-06-26,-0.07646616173578291
2016-06-27,-0.06245246968581075
2016-06-28,-0.04894234940537212
2016-06-29,-0.04485982801237498
2016-06-30,-0.052919083844785386
2016-07-01,-0.04987976555308249
2016-07-02,-0.04987976555308249
2016-07-03,-0.04987976555308249
2016-07-04,-0.02921596318271802
2016-07-05,-0.022289819364468166
2016-07-06,-0.012650301245689777
2016-07-07,-0.011039261781396248
2016-07-08,-0.016468932432228023
2016-07-09,-0.016468932432228023
2016-07-10,-0.016468932432228023
2016-07-11,-0.011082586345967038
2016-07-12,0.012805118873403742
2016-07-13,0.013442656836413214
2016-07-14,0.011907421968055276
2016-07-15,0.020575071342851636
2016-07-16,0.020575071342851636
2016-07-17,0.020575071342851636
2016-07-18,0.016476654412921565
2016-07-19,0.008072545970462697
2016-07-20,0.00492416102510318
2016-07-21,0.014229348332387648
2016-07-22,0.0009207217802238432
2016-07-23,0.0009207217802238432
2016-07-24,0.0009207217802238432
2016-07-25,-0.0011957111911943263
2016-07-26,0.017218478777372148
2016-07-27,0.005600762871513565
2016-07-28,0.02103043455843312
2016-07-29,0.014916927972672633
2016-07-30,0.014916927972672633
2016-07-31,0.014916927972672633
2016-08-01,0.0010768817848552104
2016-08-02,0.0026272004835496965
2016-08-03,0.010791714121505258
2016-08-04,0.010345775981165595
2016-08-05,0.006823406710442015
2016-08-06,0.006823406710442015
2016-08-07,0.006823406710442015
2016-08-08,0.016558487321780335
2016-08-09,0.028470504128048413
2016-08-10,0.018671665795806813
2016-08-11,0.011508612168553256
2016-08-12,0.026831535067292966
2016-08-13,0.026831535067292966
2016-08-14,0.026831535067292966
2016-08-15,0.0481671304830924
2016-08-16,0.05041795368786839
2016-08-17,0.056280735500363166
2016-08-18,0.046830019337079865
2016-08-19,0.05059880614638179
2016-08-20,0.05059880614638179
2016-08-21,0.05059880614638179
2016-08-22,0.039716022855652344
2016-08-23,0.039808714059576644
2016-08-24,0.03829148162985874
2016-08-25,0.028844176274040567
2016-08-26,0.029739930016005722
2016-08-27,0.029739930016005722
2016-08-28,0.029739930016005722
2016-08-29,0.029218679720999008
2016-08-30,0.02417217781256964
2016-08-31,0.02457424079442183
2016-09-01,0.018597457056254152
2016-09-02,0.014644355246540952
2016-09-03,0.014644355246540952
2016-09-04,0.014644355246540952
2016-09-05,0.020253367028887137
2016-09-06,0.026987364599510455
2016-09-07,0.026358803993937086
2016-09-08,0.02248542237197193
2016-09-09,0.014752299396768143
2016-09-10,0.014752299396768143
2016-09-11,0.014752299396768143
2016-09-12,-0.005600564304925615
2016-09-13,-0.00654161383333951
2016-09-14,-0.0115585281073034
2016-09-15,-0.0115585281073034
2016-09-16,-0.0115585281073034
2016-09-17,-0.0115585281073034
2016-09-18,-0.0115585281073034
2016-09-19,-0.0033039181944987117
2016-09-20,-0.004656223513205715
2016-09-21,-0.002772956131283033
2016-09-22,0.003044869655806748
2016-09-23,1.542399946541373e-05
2016-09-24,1.542399946541373e-05
2016-09-25,1.542399946541373e-05
2016-09-26,-0.01535534851101572
2016-09-27,-0.008943819105140527
2016-09-28,-0.012192382271832614
2016-09-29,-0.005069256800762867
2016-09-30,-0.0010787392946099983
2016-10-01,-0.0010787392946099983
2016-10-02,-0.0010787392946099983
2016-10-03,-0.0010787392946099983
2016-10-04,-0.0010787392946099983
2016-10-05,-0.0010787392946099983
2016-10-06,-0.0010787392946099983
2016-10-07,-0.0010787392946099983
2016-10-08,-0.0010787392946099983
2016-10-09,-0.0010787392946099983
2016-10-10,0.012950576891407772
2016-10-11,0.018403752806371854
2016-10-12,0.02371857043779335
2016-10-13,0.02383103426428823
2016-10-14,0.020148312959376913
2016-10-15,0.020148312959376913
2016-10-16,0.020148312959376913
2016-10-17,0.00991445019595738
2016-10-18,0.021073775050592047
2016-10-19,0.016477004759144265
2016-10-20,0.015174694711539871
2016-10-21,0.007647830571363423
2016-10-22,0.007647830571363423
2016-10-23,0.007647830571363423
2016-10-24,0.013012865019986997
2016-10-25,0.014751325872284449
2016-10-26,0.0168910705395946
2016-10-27,0.014116341419819989
2016-10-28,0.01094060726348034
2016-10-29,0.01094060726348034
2016-10-30,0.01094060726348034
2016-10-31,0.009125840031337651
2016-11-01,0.019787428992604772
2016-11-02,0.007652759004690202
2016-11-03,0.00773400957645376
2016-11-04,0.0007929485850266538
2016-11-05,0.0007929485850266538
2016-11-06,0.0007929485850266538
2016-11-07,-0.005898097408818748
2016-11-08,0.00019242695085708306
2016-11-09,0.006535841338120463
2016-11-10,0.013267596562631656
2016-11-11,0.011968901210559935
2016-11-12,0.011968901210559935
2016-11-13,0.011968901210559935
2016-11-14,0.006737980536572152
2016-11-15,0.01922561241480336
2016-11-16,0.01951391772118316
2016-11-17,0.019783481193793806
2016-11-18,0.020803199910046866
2016-11-19,0.020803199910046866
2016-11-20,0.020803199910046866
2016-11-21,0.019839143473078913
2016-11-22,0.022119597102249866
2016-11-23,0.02473188069773702
2016-11-24,0.03631666690237845
2016-11-25,0.04327207690002233
2016-11-26,0.04327207690002233
2016-11-27,0.04327207690002233
2016-11-28,0.03559096310055043
2016-11-29,0.04866207059658967
2016-11-30,0.044773889774927245
2016-12-01,0.058347751801798076
2016-12-02,0.04299492712139652
2016-12-03,0.04299492712139652
2016-12-04,0.04299492712139652
2016-12-05,0.016298114545618914
2016-12-06,0.014242497995928804
2016-12-07,0.01933789089995086
2016-12-08,0.013480713001120526
2016-12-09,0.010138118053964362
2016-12-10,0.010138118053964362
2016-12-11,0.010138118053964362
2016-12-12,-0.021096267867156904
2016-12-13,-0.018957867488268998
2016-12-14,-0.03158821200348916
2016-12-15,-0.03749936308484958
2016-12-16,-0.02697017893869369
2016-12-17,-0.02697017893869369
2016-12-18,-0.02697017893869369
2016-12-19,-0.03774914938792484
2016-12-20,-0.045620672802943574
2016-12-21,-0.040147912358366455
2016-12-22,-0.042457233867636
2016-12-23,-0.04873702225869425
2016-12-24,-0.04873702225869425
2016-12-25,-0.04873702225869425
2016-12-26,-0.05086790776186911
2016-12-27,-0.04778968810213369
2016-12-28,-0.05443553222912012
2016-12-29,-0.05458845887616193
2016-12-30,-0.04854912455859883
2016-12-31,-0.04854912455859883
2017-01-01,-0.04854912455859883
2017-01-02,-0.04854912455859883
2017-01-03,-0.04732698161685067
2017-01-04,-0.03738281361789342
2017-01-05,-0.03935269749628556
2017-01-06,-0.04516068365649828
2017-01-07,-0.04516068365649828
2017-01-08,-0.04516068365649828
2017-01-09,-0.043117791372722536
2017-01-10,-0.04444226405447815
2017-01-11,-0.05262324260063733
2017-01-12,-0.05768892623539612
2017-01-13,-0.04995142122292773
2017-01-14,-0.04995142122292773
2017-01-15,-0.04995142122292773
2017-01-16,-0.05079665221985985
2017-01-17,-0.048965292513338365
2017-01-18,-0.042963460584183766
2017-01-19,-0.042880654782980976
2017-01-20,-0.03745140395852398
2017-01-21,-0.03745140395852398
2017-01-22,-0.03745140395852398
2017-01-23,-0.03815516676932251
2017-01-24,-0.03503299420566941
2017-01-25,-0.027699031778289473
2017-01-26,-0.026101851765725548
2017-01-27,-0.026101851765725548
2017-01-28,-0.026101851765725548
2017-01-29,-0.026101851765725548
2017-01-30,-0.026101851765725548
2017-01-31,-0.026101851765725548
2017-02-01,-0.026101851765725548
2017-02-02,-0.026101851765725548
2017-02-03,-0.030920332712445653
2017-02-04,-0.030920332712445653
2017-02-05,-0.030920332712445653
2017-02-06,-0.02658565145649383
2017-02-07,-0.026406835975737453
2017-02-08,-0.02428956944123406
2017-02-09,-0.022376141751589862
2017-02-10,-0.01816362443248154
2017-02-11,-0.01816362443248154
2017-02-12,-0.01816362443248154
2017-02-13,-0.01323727487236015
2017-02-14,-0.012805893347332065
2017-02-15,-0.021441249399463236
2017-02-16,-0.018162682392912632
2017-02-17,-0.017901928167619152
2017-02-18,-0.017901928167619152
2017-02-19,-0.017901928167619152
2017-02-20,0.0002229112299296787
2017-02-21,0.003681523874579762
2017-02-22,0.014639566360233225
2017-02-23,0.015431097612522926
2017-02-24,0.011564659475467032
2017-02-25,0.011564659475467032
2017-02-26,0.011564659475467032
2017-02-27,0.0013557704099673717
2017-02-28,0.004853784808969364
2017-03-01,0.004520358519743528
2017-03-02,-0.0005414161917409732
2017-03-03,0.000742662282908535
2017-03-04,0.000742662282908535
2017-03-05,0.000742662282908535
2017-03-06,0.0057731880384419565
2017-03-07,0.008730570446575436
2017-03-08,0.008164372196535208
2017-03-09,0.0027672192789494066
2017-03-10,0.011188428178596554
2017-03-11,0.011188428178596554
2017-03-12,0.011188428178596554
2017-03-13,0.017912936897770182
2017-03-14,0.02132383883419786
2017-03-15,0.024407646623866963
2017-03-16,0.02042386031395882
2017-03-17,0.014759264745068057
2017-03-18,0.014759264745068057
2017-03-19,0.014759264745068057
2017-03-20,0.013663050639898033
2017-03-21,0.02580049971162901
2017-03-22,0.02792336142552765
2017-03-23,0.033387925442625255
2017-03-24,0.043358271399202675
2017-03-25,0.043358271399202675
2017-03-26,0.043358271399202675
2017-03-27,0.03689264505647216
2017-03-28,0.03261419794564557
2017-03-29,0.03156998864574323
2017-03-30,0.02715976552210342
2017-03-31,0.032948463203990475
2017-04-01,0.032948463203990475
2017-04-02,0.032948463203990475
2017-04-03,0.032948463203990475
2017-04-04,0.032948463203990475
2017-04-05,0.05008981014987768
2017-04-06,0.06446436785426912
2017-04-07,0.0654056847562936
2017-04-08,0.0654056847562936
2017-04-09,0.0654056847562936
2017-04-10,0.06132109129000396
2017-04-11,0.07184626119611148
2017-04-12,0.05894457323758173
2017-04-13,0.06087974036993016
2017-04-14,0.04757137634036379
2017-04-15,0.04757137634036379
2017-04-16,0.04757137634036379
2017-04-17,0.04621224786423794
2017-04-18,0.06072527113542692
2017-04-19,0.058788816987835446
2017-04-20,0.07880918826579464
2017-04-21,0.07441041072275101
2017-04-22,0.07441041072275101
2017-04-23,0.07441041072275101
2017-04-24,0.046648183669506293
2017-04-25,0.05562345663623747
2017-04-26,0.04788814057628099
2017-04-27,0.0431395430599355
2017-04-28,0.03548202101067588
2017-04-29,0.03548202101067588
2017-04-30,0.03548202101067588
2017-05-01,0.03548202101067588
2017-05-02,0.03876023239551718
2017-05-03,0.033384615159079756
2017-05-04,0.03862081119997551
2017-05-05,0.034432332130527765
2017-05-06,0.034432332130527765
2017-05-07,0.034432332130527765
2017-05-08,0.021998187830399196
2017-05-09,0.028354058026358597
2017-05-10,0.029190491749556458
2017-05-11,0.03992730259295474
2017-05-12,0.04455266417107917
2017-05-13,0.04455266417107917
2017-05-14,0.04455266417107917
2017-05-15,0.04362544024553805
2017-05-16,0.06466889614072668
2017-05-17,0.047557555699139664
2017-05-18,0.04434958142222545
2017-05-19,0.04838661135962141
2017-05-20,0.04838661135962141
2017-05-21,0.04838661135962141
2017-05-22,0.049981237282010316
2017-05-23,0.057553159547152344
2017-05-24,0.061908356658792796
2017-05-25,0.06245011346988871
2017-05-26,0.06411833444112047
2017-05-27,0.06411833444112047
2017-05-28,0.06411833444112047
2017-05-29,0.06411833444112047
2017-05-30,0.06411833444112047
2017-05-31,0.062204375306188275
2017-06-01,0.07648355332671986
2017-06-02,0.07182765515426937
2017-06-03,0.07182765515426937
2017-06-04,0.07182765515426937
2017-06-05,0.06805060721435963
2017-06-06,0.08889417183538795
2017-06-07,0.10536923244276752
2017-06-08,0.11728917399738026
2017-06-09,0.13585321876297307
2017-06-10,0.13585321876297307
2017-06-11,0.13585321876297307
2017-06-12,0.14230559193505177
2017-06-13,0.1535086082125574
2017-06-14,0.122633496942673
2017-06-15,0.12201970244011506
2017-06-16,0.1115385332466996
2017-06-17,0.1115385332466996
2017-06-18,0.1115385332466996
2017-06-19,0.12337985199934054
2017-06-20,0.120439735573725
2017-06-21,0.15227650008895055
2017-06-22,0.14818771662665498
2017-06-23,0.16695554837268567
2017-06-24,0.16695554837268567
2017-06-25,0.16695554837268567
2017-06-26,0.18695543805689807
2017-06-27,0.18612960119899502
2017-06-28,0.17240884190814243
2017-06-29,0.18069112544825616
2017-06-30,0.1782670819993415
2017-07-01,0.1782670819993415
2017-07-02,0.1782670819993415
2017-07-03,0.17099478553640668
2017-07-04,0.16588110161439107
2017-07-05,0.176648813445915
2017-07-06,0.17460436208585506
2017-07-07,0.17031993747946217
2017-07-08,0.17031993747946217
2017-07-09,0.17031993747946217
2017-07-10,0.1695897452403976
2017-07-11,0.17490558724191918
2017-07-12,0.16451548768368007
2017-07-13,0.16662899429633815
2017-07-14,0.1707653070034003
2017-07-15,0.1707653070034003
2017-07-16,0.1707653070034003
2017-07-17,0.1618959906085249
2017-07-18,0.1613737043740322
2017-07-19,0.17771571288429233
